product_id,name,category,description,lost_description,price,image_url,image_path,source,item_id,search_text,price_bucket
PROD_108,Nike Air Jordan 1 Red And Black,footwear,"The Nike Air Jordan 1 in Red and Black is an iconic basketball sneaker known for its stylish design and high-performance features, making it a favorite among sneaker enthusiasts and athletes.","I lost a pair of black and red sneakers, I think they're a specific style that's pretty well-known, probably a high-end brand, and they have a distinctive design element that's meant to look like a basketball.",149.99,https://cdn.dummyjson.com/product-images/mens-shoes/nike-air-jordan-1-red-and-black/thumbnail.webp,images/PROD_108.jpg,dummyjson,ITEM_0107,"nike air jordan 1 red and black footwear the nike air jordan 1 in red and black is an iconic basketball sneaker known for its stylish design and high-performance features, making it a favorite among sneaker enthusiasts and athletes. i lost a pair of black and red sneakers, i think they're a specific style that's pretty well-known, probably a high-end brand, and they have a distinctive design element that's meant to look like a basketball.",premium
PROD_109,Nike Baseball Cleats,footwear,Nike Baseball Cleats are designed for maximum traction and performance on the baseball field. They provide stability and support for players during games and practices.,"I lost a pair of black and white Nike cleats with a few scuffs on the soles, they're pretty worn out and have a bit of a broken tongue on the right one, I think I was playing baseball at the stadium last night and I must have taken them off when I was running between bases and now they're gone.",79.99,https://cdn.dummyjson.com/product-images/mens-shoes/nike-baseball-cleats/thumbnail.webp,images/PROD_109.jpg,dummyjson,ITEM_0108,"nike baseball cleats footwear nike baseball cleats are designed for maximum traction and performance on the baseball field. they provide stability and support for players during games and practices. i lost a pair of black and white nike cleats with a few scuffs on the soles, they're pretty worn out and have a bit of a broken tongue on the right one, i think i was playing baseball at the stadium last night and i must have taken them off when i was running between bases and now they're gone.",mid-range
PROD_110,Puma Future Rider Trainers,footwear,"The Puma Future Rider Trainers offer a blend of retro style and modern comfort. Perfect for casual wear, these trainers provide a fashionable and comfortable option for everyday use.","I lost a pair of shoes that are a pretty classic style, kind of like old-school running shoes but still look cool and modern. They're white with a bit of a retro vibe, and I think they might have some kind of bold stripe or logo on the side.",89.99,https://cdn.dummyjson.com/product-images/mens-shoes/puma-future-rider-trainers/thumbnail.webp,images/PROD_110.jpg,dummyjson,ITEM_0109,"puma future rider trainers footwear the puma future rider trainers offer a blend of retro style and modern comfort. perfect for casual wear, these trainers provide a fashionable and comfortable option for everyday use. i lost a pair of shoes that are a pretty classic style, kind of like old-school running shoes but still look cool and modern. they're white with a bit of a retro vibe, and i think they might have some kind of bold stripe or logo on the side.",mid-range
PROD_111,Sports Sneakers Off White & Red,footwear,"The Sports Sneakers in Off White and Red combine style and functionality, making them a fashionable choice for sports enthusiasts. The red and off-white color combination adds a bold and energetic touch.","I lost my black sports sneakers that have off white and red laces and a red sole, they're pretty standard athletic shoes but I really need them for school.",119.99,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-&-red/thumbnail.webp,images/PROD_111.jpg,dummyjson,ITEM_0110,"sports sneakers off white & red footwear the sports sneakers in off white and red combine style and functionality, making them a fashionable choice for sports enthusiasts. the red and off-white color combination adds a bold and energetic touch. i lost my black sports sneakers that have off white and red laces and a red sole, they're pretty standard athletic shoes but i really need them for school.",premium
PROD_112,Sports Sneakers Off White Red,footwear,"Another variant of the Sports Sneakers in Off White Red, featuring a unique design. These sneakers offer style and comfort for casual occasions.","I think I lost a pair of white and red sneakers that have a pretty distinctive design on them. They're like a variation of the Sports Sneakers, I'm not sure if I got them at the same place as my other pair, but they're the same style and color combo.",109.99,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-red/thumbnail.webp,images/PROD_112.jpg,dummyjson,ITEM_0111,"sports sneakers off white red footwear another variant of the sports sneakers in off white red, featuring a unique design. these sneakers offer style and comfort for casual occasions. i think i lost a pair of white and red sneakers that have a pretty distinctive design on them. they're like a variation of the sports sneakers, i'm not sure if i got them at the same place as my other pair, but they're the same style and color combo.",premium
PROD_113,Brown Leather Belt Watch,watches & jewelry,"The Brown Leather Belt Watch is a stylish timepiece with a classic design. Featuring a genuine leather strap and a sleek dial, it adds a touch of sophistication to your look.","I lost a brown leather watch with a classic design, it's got a genuine leather strap that's a bit worn down in some spots. It's pretty simple looking, just a basic dial with no fancy numbers or decorations, just a straightforward time and date.",89.99,https://cdn.dummyjson.com/product-images/mens-watches/brown-leather-belt-watch/thumbnail.webp,images/PROD_113.jpg,dummyjson,ITEM_0112,"brown leather belt watch watches & jewelry the brown leather belt watch is a stylish timepiece with a classic design. featuring a genuine leather strap and a sleek dial, it adds a touch of sophistication to your look. i lost a brown leather watch with a classic design, it's got a genuine leather strap that's a bit worn down in some spots. it's pretty simple looking, just a basic dial with no fancy numbers or decorations, just a straightforward time and date.",mid-range
PROD_114,Longines Master Collection,watches & jewelry,"The Longines Master Collection is an elegant and refined watch known for its precision and craftsmanship. With a timeless design, it's a symbol of luxury and sophistication.","I lost a watch that's a long, thin timepiece with a leather strap - it's got a pretty classic look, you know, kind of elegant and refined, with a lot of details that suggest it's a high-end piece. It's not super distinctive, but it's definitely a luxury watch brand that I'm pretty sure is called Longines, and it's got a pretty distinctive logo on the face.",1499.99,https://cdn.dummyjson.com/product-images/mens-watches/longines-master-collection/thumbnail.webp,images/PROD_114.jpg,dummyjson,ITEM_0113,"longines master collection watches & jewelry the longines master collection is an elegant and refined watch known for its precision and craftsmanship. with a timeless design, it's a symbol of luxury and sophistication. i lost a watch that's a long, thin timepiece with a leather strap - it's got a pretty classic look, you know, kind of elegant and refined, with a lot of details that suggest it's a high-end piece. it's not super distinctive, but it's definitely a luxury watch brand that i'm pretty sure is called longines, and it's got a pretty distinctive logo on the face.",luxury
PROD_115,Rolex Cellini Date Black Dial,watches & jewelry,"The Rolex Cellini Date with Black Dial is a classic and prestigious watch. With a black dial and date complication, it exudes sophistication and is a symbol of Rolex's heritage.","I lost a watch that's a classic style, it's a black face with date numbers and a pretty minimalist design overall. It's a well-known brand, and I'm pretty sure it's a specific model, but I didn't really pay attention to the details when I last had it.",8999.99,https://cdn.dummyjson.com/product-images/mens-watches/rolex-cellini-date-black-dial/thumbnail.webp,images/PROD_115.jpg,dummyjson,ITEM_0114,"rolex cellini date black dial watches & jewelry the rolex cellini date with black dial is a classic and prestigious watch. with a black dial and date complication, it exudes sophistication and is a symbol of rolex's heritage. i lost a watch that's a classic style, it's a black face with date numbers and a pretty minimalist design overall. it's a well-known brand, and i'm pretty sure it's a specific model, but i didn't really pay attention to the details when i last had it.",luxury
PROD_116,Rolex Cellini Moonphase,watches & jewelry,"The Rolex Cellini Moonphase is a masterpiece of horology, featuring a moon phase complication and exquisite design. It reflects Rolex's commitment to precision and elegance.","I lost a watch that's a pretty high-end model, it's got a silver case with a moon phase display on the face and it's just really nicely made. It's a pretty distinctive-looking watch, so I'm hoping someone might have seen it lying around or something.",12999.99,https://cdn.dummyjson.com/product-images/mens-watches/rolex-cellini-moonphase/thumbnail.webp,images/PROD_116.jpg,dummyjson,ITEM_0115,"rolex cellini moonphase watches & jewelry the rolex cellini moonphase is a masterpiece of horology, featuring a moon phase complication and exquisite design. it reflects rolex's commitment to precision and elegance. i lost a watch that's a pretty high-end model, it's got a silver case with a moon phase display on the face and it's just really nicely made. it's a pretty distinctive-looking watch, so i'm hoping someone might have seen it lying around or something.",luxury
PROD_117,Rolex Datejust,watches & jewelry,"The Rolex Datejust is an iconic and versatile timepiece with a date window. Known for its timeless design and reliability, it's a symbol of Rolex's watchmaking excellence.","I lost a silver and gold watch with a date window, it's a pretty classic design that's just a bit scratched on the edge, and it's got a pretty long strap that might be a bit too loose. I think I had it when I was walking across campus, but it's gone now and I'm not really sure where I lost it.",10999.99,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/thumbnail.webp,images/PROD_117.jpg,dummyjson,ITEM_0116,"rolex datejust watches & jewelry the rolex datejust is an iconic and versatile timepiece with a date window. known for its timeless design and reliability, it's a symbol of rolex's watchmaking excellence. i lost a silver and gold watch with a date window, it's a pretty classic design that's just a bit scratched on the edge, and it's got a pretty long strap that might be a bit too loose. i think i had it when i was walking across campus, but it's gone now and i'm not really sure where i lost it.",luxury
PROD_118,Rolex Submariner Watch,watches & jewelry,"The Rolex Submariner is a legendary dive watch with a rich history. Known for its durability and water resistance, it's a symbol of adventure and exploration.","I lost a watch that I think is a Rolex Submariner, it's a pretty distinctive style with a black and blue face and a bunch of other markings that I don't know the exact meaning of, but it's definitely got some serious depth to it.",13999.99,https://cdn.dummyjson.com/product-images/mens-watches/rolex-submariner-watch/thumbnail.webp,images/PROD_118.jpg,dummyjson,ITEM_0117,"rolex submariner watch watches & jewelry the rolex submariner is a legendary dive watch with a rich history. known for its durability and water resistance, it's a symbol of adventure and exploration. i lost a watch that i think is a rolex submariner, it's a pretty distinctive style with a black and blue face and a bunch of other markings that i don't know the exact meaning of, but it's definitely got some serious depth to it.",luxury
PROD_119,Amazon Echo Plus,electronics,The Amazon Echo Plus is a smart speaker with built-in Alexa voice control. It features premium sound quality and serves as a hub for controlling smart home devices.,"I lost a smart speaker that's a little larger than a hockey puck, it's got a round body with a speaker on top and a small screen on the side, and it's got a weird cord that plugs into a wall outlet. It's got a fancy voice assistant that can do lots of stuff, but I'm not really sure what else it can do besides play music and answer questions.",99.99,https://cdn.dummyjson.com/product-images/mobile-accessories/amazon-echo-plus/thumbnail.webp,images/PROD_119.jpg,dummyjson,ITEM_0118,"amazon echo plus electronics the amazon echo plus is a smart speaker with built-in alexa voice control. it features premium sound quality and serves as a hub for controlling smart home devices. i lost a smart speaker that's a little larger than a hockey puck, it's got a round body with a speaker on top and a small screen on the side, and it's got a weird cord that plugs into a wall outlet. it's got a fancy voice assistant that can do lots of stuff, but i'm not really sure what else it can do besides play music and answer questions.",mid-range
PROD_120,Apple Airpods,electronics,"The Apple Airpods offer a seamless wireless audio experience. With easy pairing, high-quality sound, and Siri integration, they are perfect for on-the-go listening.","I lost a pair of earbuds - they're a type of wireless earbuds that I use for listening to music or watching videos, and they have a bit of a distinct shape to them, but I'm not really sure what the exact design is.",129.99,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods/thumbnail.webp,images/PROD_120.jpg,dummyjson,ITEM_0119,"apple airpods electronics the apple airpods offer a seamless wireless audio experience. with easy pairing, high-quality sound, and siri integration, they are perfect for on-the-go listening. i lost a pair of earbuds - they're a type of wireless earbuds that i use for listening to music or watching videos, and they have a bit of a distinct shape to them, but i'm not really sure what the exact design is.",premium
